result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file,sort_key,sort_value
db79_16_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,高台院|義姫|明石全登|三条の方|鬼庭左月斎|真田信幸,高台院|義姫|明石全登|三条の方|鬼庭左月斎|真田信幸,明敏の絆|老練闊達|才気煥発|健康第一|衣鉢相伝|長寿の絆|王佐之才,明敏の絆|老練闊達|才気煥発|健康第一|衣鉢相伝|長寿の絆|王佐之才,11096,9913,60,316,0,542,294,35,44,39,34,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||高台院|義姫|明石全登|三条の方|鬼庭左月斎|真田信幸||1-2-3:明敏の絆|1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:健康第一|3-4-5:衣鉢相伝|5-6-1:長寿の絆|5-6-1:王佐之才,,step103_rules_dedup_rebuild,22373,22373,step163_normal7整理,total_score,22373
db79_1154_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,三好長慶(生殺)|林崎甚助|島津義久|香宗我部親泰|宇喜多直家|武田晴信,三好長慶(生殺)|林崎甚助|島津義久|香宗我部親泰|宇喜多直家|武田晴信,明敏の絆|老練闊達|知将の絆|謀略家|柔能制剛|野心家の絆|才気煥発,明敏の絆|老練闊達|知将の絆|謀略家|柔能制剛|野心家の絆|才気煥発,12569,7822,75,0,97,1148,78,141,150,140,151,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||三好長慶(生殺)|林崎甚助|島津義久|香宗我部親泰|宇喜多直家|武田晴信||1-2-3:明敏の絆|1-2-3:老練闊達|3-4-5:知将の絆|3-4-5:謀略家|3-4-5:柔能制剛|5-6-1:野心家の絆|5-6-1:才気煥発,,step103_rules_dedup_rebuild,22371,22371,step163_normal7整理,total_score,22371
db79_22_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,林崎甚助|三好長慶(生殺)|明石全登|妙玖|鬼庭左月斎|長野業正,林崎甚助|三好長慶(生殺)|明石全登|妙玖|鬼庭左月斎|長野業正,明敏の絆|老練闊達|才気煥発|健康第一|衣鉢相伝|侍|長寿の絆,明敏の絆|老練闊達|才気煥発|健康第一|衣鉢相伝|侍|長寿の絆,11734,9527,145,304,0,510,117,0,0,0,0,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||林崎甚助|三好長慶(生殺)|明石全登|妙玖|鬼庭左月斎|長野業正||1-2-3:明敏の絆|1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:健康第一|3-4-5:衣鉢相伝|5-6-1:侍|5-6-1:長寿の絆,,step103_rules_dedup_rebuild,22337,22337,step163_normal7整理,total_score,22337
db79_180_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,豊臣秀吉|室賀正武|竹中重門|高台院|島津義久|真田昌幸(吸血),豊臣秀吉|室賀正武|竹中重門|高台院|島津義久|真田昌幸(吸血),野心家の絆|天神地祇|明敏の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,野心家の絆|天神地祇|明敏の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,12010,8745,53,0,118,734,297,93,93,96,94,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||豊臣秀吉|室賀正武|竹中重門|高台院|島津義久|真田昌幸(吸血)||1-2-3:野心家の絆|1-2-3:天神地祇|3-4-5:明敏の絆|3-4-5:老練闊達|5-6-1:世渡り上手の絆|5-6-1:謀略家|5-6-1:柔能制剛,,step103_rules_dedup_rebuild,22333,22333,step163_normal7整理,total_score,22333
db79_1151_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,島津義久|林崎甚助|今川義元(周年)|武田晴信|宇喜多直家|香宗我部親泰,島津義久|林崎甚助|今川義元(周年)|武田晴信|宇喜多直家|香宗我部親泰,明敏の絆|老練闊達|野心家の絆|才気煥発|知将の絆|謀略家|柔能制剛,明敏の絆|老練闊達|野心家の絆|才気煥発|知将の絆|謀略家|柔能制剛,12511,7834,92,0,97,1117,78,141,150,140,151,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||島津義久|林崎甚助|今川義元(周年)|武田晴信|宇喜多直家|香宗我部親泰||1-2-3:明敏の絆|1-2-3:老練闊達|3-4-5:野心家の絆|3-4-5:才気煥発|5-6-1:知将の絆|5-6-1:謀略家|5-6-1:柔能制剛,,step103_rules_dedup_rebuild,22311,22311,step163_normal7整理,total_score,22311
db79_21_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,林崎甚助|今川義元(周年)|明石全登|妙玖|鬼庭左月斎|長野業正,林崎甚助|今川義元(周年)|明石全登|妙玖|鬼庭左月斎|長野業正,明敏の絆|老練闊達|才気煥発|健康第一|衣鉢相伝|侍|長寿の絆,明敏の絆|老練闊達|才気煥発|健康第一|衣鉢相伝|侍|長寿の絆,11690,9537,160,304,0,487,118,0,0,0,0,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||林崎甚助|今川義元(周年)|明石全登|妙玖|鬼庭左月斎|長野業正||1-2-3:明敏の絆|1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:健康第一|3-4-5:衣鉢相伝|5-6-1:侍|5-6-1:長寿の絆,,step103_rules_dedup_rebuild,22296,22296,step163_normal7整理,total_score,22296
db79_1174_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|毛利元就|島津義久|真田昌幸(吸血),豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|毛利元就|島津義久|真田昌幸(吸血),侍|野心家の絆|才腕の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,侍|野心家の絆|才腕の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,13348,7023,144,33,264,577,216,167,170,169,166,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|毛利元就|島津義久|真田昌幸(吸血)||1-2-3:侍|1-2-3:野心家の絆|1-2-3:才腕の絆|3-4-5:老練闊達|5-6-1:世渡り上手の絆|5-6-1:謀略家|5-6-1:柔能制剛,,step103_rules_dedup_rebuild,22277,22277,step163_normal7整理,total_score,22277
db79_1155_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|長野業正|島津義久|真田昌幸(吸血),豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|長野業正|島津義久|真田昌幸(吸血),侍|野心家の絆|才腕の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,侍|野心家の絆|才腕の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,13294,7036,150,33,264,569,216,167,170,169,166,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|長野業正|島津義久|真田昌幸(吸血)||1-2-3:侍|1-2-3:野心家の絆|1-2-3:才腕の絆|3-4-5:老練闊達|5-6-1:世渡り上手の絆|5-6-1:謀略家|5-6-1:柔能制剛,,step103_rules_dedup_rebuild,22234,22234,step163_normal7整理,total_score,22234
db79_1224_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|渡辺守綱|島津義久|真田昌幸(吸血),豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|渡辺守綱|島津義久|真田昌幸(吸血),侍|野心家の絆|才腕の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,侍|野心家の絆|才腕の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,13282,6996,158,33,264,561,216,167,170,169,166,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|渡辺守綱|島津義久|真田昌幸(吸血)||1-2-3:侍|1-2-3:野心家の絆|1-2-3:才腕の絆|3-4-5:老練闊達|5-6-1:世渡り上手の絆|5-6-1:謀略家|5-6-1:柔能制剛,,step103_rules_dedup_rebuild,22182,22182,step163_normal7整理,total_score,22182
db79_1041_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,義姫|高台院|島津義久|香宗我部親泰|宇喜多直家|武田晴信,義姫|高台院|島津義久|香宗我部親泰|宇喜多直家|武田晴信,明敏の絆|老練闊達|知将の絆|謀略家|柔能制剛|野心家の絆|才気煥発,明敏の絆|老練闊達|知将の絆|謀略家|柔能制剛|野心家の絆|才気煥発,12309,7895,57,0,97,1162,78,141,150,140,151,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||義姫|高台院|島津義久|香宗我部親泰|宇喜多直家|武田晴信||1-2-3:明敏の絆|1-2-3:老練闊達|3-4-5:知将の絆|3-4-5:謀略家|3-4-5:柔能制剛|5-6-1:野心家の絆|5-6-1:才気煥発,,step103_rules_dedup_rebuild,22180,22180,step163_normal7整理,total_score,22180
db79_23_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,高台院|松永久秀(野望)|明石全登|三条の方|鬼庭左月斎|真田信幸,高台院|松永久秀(野望)|明石全登|三条の方|鬼庭左月斎|真田信幸,明敏の絆|老練闊達|才気煥発|健康第一|衣鉢相伝|長寿の絆|王佐之才,明敏の絆|老練闊達|才気煥発|健康第一|衣鉢相伝|長寿の絆|王佐之才,11007,9773,72,316,0,542,284,35,44,39,34,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||高台院|松永久秀(野望)|明石全登|三条の方|鬼庭左月斎|真田信幸||1-2-3:明敏の絆|1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:健康第一|3-4-5:衣鉢相伝|5-6-1:長寿の絆|5-6-1:王佐之才,,step103_rules_dedup_rebuild,22146,22146,step163_normal7整理,total_score,22146
db79_1128_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|北条幻庵|島津義久|真田昌幸(吸血),豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|北条幻庵|島津義久|真田昌幸(吸血),侍|野心家の絆|才腕の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,侍|野心家の絆|才腕の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,13174,7051,148,33,264,571,216,167,170,169,166,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|北条幻庵|島津義久|真田昌幸(吸血)||1-2-3:侍|1-2-3:野心家の絆|1-2-3:才腕の絆|3-4-5:老練闊達|5-6-1:世渡り上手の絆|5-6-1:謀略家|5-6-1:柔能制剛,,step103_rules_dedup_rebuild,22129,22129,step163_normal7整理,total_score,22129
db79_10_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,林崎甚助|竹中重門|明石全登|三条の方|鬼庭左月斎|長野業正,林崎甚助|竹中重門|明石全登|三条の方|鬼庭左月斎|長野業正,明敏の絆|老練闊達|才気煥発|健康第一|衣鉢相伝|侍|長寿の絆,明敏の絆|老練闊達|才気煥発|健康第一|衣鉢相伝|侍|長寿の絆,11591,9446,136,321,0,488,113,0,0,0,0,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||林崎甚助|竹中重門|明石全登|三条の方|鬼庭左月斎|長野業正||1-2-3:明敏の絆|1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:健康第一|3-4-5:衣鉢相伝|5-6-1:侍|5-6-1:長寿の絆,,step103_rules_dedup_rebuild,22095,22095,step163_normal7整理,total_score,22095
db79_1588_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|板部岡江雪斎|島津義久|真田昌幸(吸血),豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|板部岡江雪斎|島津義久|真田昌幸(吸血),侍|野心家の絆|才腕の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,侍|野心家の絆|才腕の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,13186,6916,141,33,264,568,216,167,170,169,166,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|板部岡江雪斎|島津義久|真田昌幸(吸血)||1-2-3:侍|1-2-3:野心家の絆|1-2-3:才腕の絆|3-4-5:老練闊達|5-6-1:世渡り上手の絆|5-6-1:謀略家|5-6-1:柔能制剛,,step103_rules_dedup_rebuild,21996,21996,step163_normal7整理,total_score,21996
db79_1496_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|鬼庭左月斎|島津義久|真田昌幸(吸血),豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|鬼庭左月斎|島津義久|真田昌幸(吸血),侍|野心家の絆|才腕の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,侍|野心家の絆|才腕の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,13214,6877,145,33,264,563,216,167,170,169,166,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|鬼庭左月斎|島津義久|真田昌幸(吸血)||1-2-3:侍|1-2-3:野心家の絆|1-2-3:才腕の絆|3-4-5:老練闊達|5-6-1:世渡り上手の絆|5-6-1:謀略家|5-6-1:柔能制剛,,step103_rules_dedup_rebuild,21984,21984,step163_normal7整理,total_score,21984
db79_1497_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,7,豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|森田浄曇|島津義久|真田昌幸(吸血),豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|森田浄曇|島津義久|真田昌幸(吸血),侍|野心家の絆|才腕の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,侍|野心家の絆|才腕の絆|老練闊達|世渡り上手の絆|謀略家|柔能制剛,13190,6877,144,33,264,566,216,167,170,169,166,ステータス計算済み,陣法説明(4).xlsx準拠。同一因縁は重複発動不可として、各陣形の有効ライン抽出後に因縁名重複を除外して再計算。,FORMULA_RECALCULATED_STEP103_RULES_DEDUP,各陣形有効ラインで因縁抽出→同じ因縁名は1回だけ採用→Σ floor(成立ライン3人合計×因縁実効係数)→最後に陣形倍率適用,魚鱗||通常||7||豊臣秀吉|伊達政宗(起源)|斎藤道三(巳)|森田浄曇|島津義久|真田昌幸(吸血)||1-2-3:侍|1-2-3:野心家の絆|1-2-3:才腕の絆|3-4-5:老練闊達|5-6-1:世渡り上手の絆|5-6-1:謀略家|5-6-1:柔能制剛,,step103_rules_dedup_rebuild,21962,21962,step163_normal7整理,total_score,21962
